respondent_id,xyz_vaccine,seasonal_vaccine
115,0.15486892647406267,0.5734975402374872
116,0.12378633055821146,0.5196891948768949
117,0.24847890667336506,0.44288193102682377
118,0.13004117665412301,0.493036169026411
119,0.10143038567366122,0.30241338220866537
120,0.033811811646748936,0.176219192870446
121,0.050664238451291616,0.1506334583413634
122,0.7971236813830825,0.9664945917729998
123,0.7222717315732936,0.6780898445744373
124,0.1396666986178638,0.16764786629732056
125,0.09249576383180273,0.7372998001141522
126,0.06139971662896757,0.42386742792046067
127,0.2895052621573959,0.577445397678
128,0.14283812241711705,0.9372228423682235
129,0.11481659406955394,0.5862718801446344
130,0.14579954913253376,0.27195708180255873
131,0.046621821955689834,0.4323391804679965
132,0.1385380269224926,0.10192594216048603
133,0.1422789794238063,0.7520359529243806
134,0.19765744797761958,0.6281653185316701
135,0.17575458668212496,0.7529862751652341
136,0.7398245057702032,0.9334181737166004
137,0.1809491978259792,0.49085527662625195
138,0.1474685510720727,0.5682221565423009
139,0.021321407325899655,0.011033983671003904
140,0.297230371851243,0.797736155757904
141,0.16718940387955755,0.4739416618720141
142,0.026955994494597277,0.3151584561504435
143,0.10950889133973606,0.4507805564816431
144,0.22245471181530857,0.352264900784694
145,0.11865038816771489,0.16667897781428787
146,0.7397041263140305,0.8873769559000351
147,0.23689257065999403,0.9760857102069809
148,0.30706411056464245,0.651296195642315
149,0.04136950413110417,0.046197319961593764
150,0.09579047089516785,0.14334260009721134
151,0.47503261274661795,0.911792523177965
152,0.06983914112373989,0.3778622837258596
153,0.04638800009515286,0.4223148108670731
154,0.10761360607760545,0.3400565539608198
155,0.10697017162449052,0.5775119693124074
156,0.07461807525179848,0.31548890547486647
157,0.04747237345820534,0.2268880838738124
158,0.27009609378443866,0.7217619414799028
159,0.2350561997964739,0.34991885208576573
160,0.09690453647177727,0.9302368592110091
161,0.05698815048279044,0.10136236402382319
162,0.15464302256120993,0.24367531044259477
163,0.08240607624246563,0.04793711004935044
164,0.11788692264239557,0.49929259002407717
165,0.08877178285080814,0.3653113205767074
166,0.5242802838946273,0.44432210071446476
167,0.13312220970605346,0.36901900825839157
168,0.7707121092927284,0.8748769820328048
169,0.13288267669121898,0.5444016813074479
170,0.10519531254785439,0.07344065512870167
171,0.1037673954497775,0.20851525581826164
172,0.550298438627979,0.9249445270048512
173,0.044153276040252536,0.07244296806408627
174,0.15179455099430184,0.16606875341133048
175,0.09292994732804968,0.30019383279841444
176,0.10811545080420587,0.11995465897317224
177,0.12692218955688056,0.3976911517999275
178,0.3077355621762718,0.29794266880034975
179,0.10087822965151917,0.22391460409762673
180,0.007160450479994904,0.0285553052498847
181,0.1356811114108286,0.5203545090231367
182,0.13304977336184848,0.48302779064816925
183,0.08478445540251356,0.04335303783529128
184,0.02155635422810834,0.2121518313243089
185,0.554344691642462,0.7518729241167921
186,0.029651220237305438,0.15650350508492297
187,0.06957289664446266,0.13560482323775314
188,0.0744678806000126,0.41006728027940864
189,0.1421504429940674,0.9113869709132559
190,0.06883354633274737,0.09882268435700876
191,0.08592141066223126,0.20951236219617633
192,0.6825345829480255,0.4343664118212244
193,0.18315919257061114,0.45243878659803893
194,0.5693849590992179,0.3900613398637249
195,0.6456059278911882,0.918912134680022
196,0.2562815846964083,0.6128658777555418
197,0.060105125001682455,0.1499046795676217
198,0.5663922697257439,0.2942597386884796
199,0.24983657640132106,0.35281620754341786
200,0.2995776924255237,0.42964376455630926
201,0.05570236068327445,0.19534946712944634
202,0.08657003880588517,0.24774376493249534
203,0.025127394814307542,0.04082760666345376
204,0.37598050452408704,0.6514279972395591
205,0.06694372950217592,0.33196015793851763
206,0.14163781143708037,0.12003320859911154
207,0.16504016588970408,0.9505152150308837
208,0.06494226711535853,0.8018695957475025
209,0.16250379397677567,0.6691960698590945
210,0.0553665778108271,0.6967970650703673
211,0.08680251004215386,0.04300191088453835
212,0.7686516683591453,0.9680990042356834
213,0.3899758579915667,0.48058404076429506
214,0.15161562298118356,0.26548917244940384
215,0.6124712857826771,0.914501507380449
216,0.03933691720853099,0.1989470901963619
217,0.027256222698901246,0.04637634101350649
218,0.18017148220732343,0.9615700049172442
219,0.330469964478725,0.3347386884760559
220,0.10616700214017213,0.9538649120399375
221,0.034874808615349806,0.04781937024952102
222,0.11908882189732109,0.30168486059463706
223,0.03850261530825458,0.40638581574887217
224,0.16674920292180961,0.5286559197580672
225,0.31107184841576246,0.3606861407767202
226,0.12192766192417101,0.6047291327263106
227,0.08120389906233876,0.3332479235517146
228,0.6947997606079059,0.6769944305855928
229,0.12492419095688645,0.9636258701108179
230,0.086730153581831,0.7872865571696122
231,0.13579424998567025,0.9409919704491684
232,0.041812229743086606,0.16085968413927115
233,0.012918844271011734,0.11682453914029821
234,0.1375278900517004,0.09259379018459543
235,0.35922940133628223,0.8199095808129178
236,0.1705526679598657,0.5158507346706334
237,0.02215567990992787,0.05528382618311606
238,0.41525867237378533,0.9457516161216466
239,0.07024495364405246,0.37261860672846997
240,0.05389655408136287,0.5479914700101624
241,0.11309161934808372,0.8580859157340383
242,0.026036176355092398,0.20667459880470765
243,0.032679092006569044,0.4936779324989778
244,0.15293883447074408,0.9178665619544393
245,0.042333191920959884,0.19044367112989835
246,0.14815834715574805,0.2538600511795233
247,0.22592124494600413,0.37370381980395123
248,0.317456225737089,0.42964169162704935
249,0.028652149574480066,0.08390759112526458
250,0.4336472752165362,0.8064805670038944
251,0.14338392172102912,0.8070979029416138
252,0.1651831414031278,0.3390248746079913
253,0.20114824673413953,0.2833029264150695
254,0.2404506104057783,0.9704725007402485
255,0.751156914584021,0.1324440699430776
256,0.04092320143212009,0.10427222472113049
257,0.18847571926954204,0.9359054206073789
258,0.06273675159461668,0.09784602731877602
259,0.5097583626492356,0.22348101990029215
260,0.12746545061236447,0.5471014089828234
261,0.04119514271631154,0.7059949601835195
262,0.8948814091309348,0.9689471113836139
263,0.288463659198433,0.7463493052358234
264,0.05583032482760892,0.4551468096946957
265,0.23639423262941286,0.678106838353182
266,0.26261813219892005,0.43898393607314445
267,0.1230619376666396,0.2868861133628347
268,0.325463132191131,0.5044277849257779
269,0.0508487476178976,0.15435483781162945
270,0.0694695539046372,0.1656397238806573
271,0.1221297366428166,0.6341348749409246
272,0.16525361320272036,0.36966248690051623
273,0.01321215955347745,0.06096873003542872
274,0.12092334587924054,0.3504956238246657
275,0.08612871282215288,0.9024781448339306
276,0.19089121761955968,0.703461325145056
277,0.05440292262246706,0.49470121296094943
278,0.5120794598993252,0.57038627421734
279,0.23686069199171755,0.6553556659413139
280,0.19790930566060128,0.2156914791407316
281,0.06845977230740422,0.6548006248432088
282,0.05680235263013378,0.7266566777475354
283,0.2581072133919893,0.6721634102771098
284,0.24831122783388082,0.6519822166532983
285,0.02812657599734057,0.07614049834360355
286,0.12448696901750911,0.5330770207185139
287,0.022924561627282816,0.07022921246206566
288,0.7697446967075967,0.9125004107779758
289,0.06294395534507484,0.3507211247504773
290,0.1792697719433689,0.48357495273512363
291,0.04447255045016432,0.1754000112260252
292,0.08984275515835204,0.5605580678547492
293,0.3418919362471233,0.6523144509549209
294,0.0814194725301906,0.11882346532126968
295,0.1536138625463195,0.5673610690102457
296,0.11805499805423424,0.13216324343039668
297,0.22108675930013583,0.4823902130484027
298,0.44460293806685364,0.641848483035245
299,0.054490558385321894,0.629903571038756
300,0.22122317814560297,0.24633521500714775
301,0.0998146272861318,0.05635078612402387
302,0.04461190873355392,0.08929748534314398
303,0.7617473319104671,0.9191589030096105
304,0.12955101528000526,0.6342419226158552
305,0.03267796396318702,0.17334864361060015
306,0.8592862885927153,0.9642028613613273
307,0.764808395053858,0.9260487356488214
308,0.5173365494851195,0.9168652228383593
309,0.13261497942270628,0.5414651733049377
310,0.09563704265729818,0.23394986850162194
311,0.14740347001659163,0.584464304859817
312,0.10185435298587121,0.23373498144251545
313,0.09172920416773925,0.21751267953310824
314,0.15201788203819272,0.9104050827807428
315,0.40989135306949964,0.30050894791229693
316,0.07900759418672892,0.30759733256362265
317,0.03587790127986852,0.15516720912534368
318,0.4366502100371082,0.2978549506189651
319,0.5994982533902071,0.6174698310273249
320,0.16939948867949878,0.39416403897000274
321,0.048160196061076556,0.08487962966203415
322,0.2703252518503191,0.8257638240865
323,0.17281029471133116,0.540954949903086
324,0.25130648170698433,0.722432405236855
325,0.10433497891531886,0.16163594641909815
326,0.11600676894526402,0.16760431209592638
327,0.1011953644015573,0.7280364629925538
328,0.10766690180074087,0.18007487626936322
329,0.48697208222773336,0.6691371374300212
330,0.39305301736299325,0.8384679323727374
331,0.06731011799775308,0.3319054864862079
332,0.034535956604746315,0.22817622513988564
333,0.2514088700612565,0.9223230931718043
334,0.16919471458479546,0.3798680605436768
335,0.1553842197162972,0.5968283421844097
336,0.048309690122715,0.040028072004018866
337,0.22865196996903903,0.4372204048396177
338,0.026051061752244184,0.11045112639120447
339,0.5892434389762533,0.7303576772176177
340,0.03189264962876421,0.07302178403095543
341,0.013473629693741563,0.1060205856068056
342,0.0979229334087567,0.154884715127515
343,0.02865938719430852,0.14099186840639316
344,0.5570833980519282,0.721304350356441
345,0.12522167102885995,0.6797283796120149
346,0.488237611504115,0.8926210972681249
347,0.09131640242079661,0.22485923320768228
348,0.038231779897858344,0.7875742004856245
349,0.05048266230674871,0.11727248655800476
350,0.03233765802200825,0.7222150867886041
351,0.20070432844277303,0.9580658534551268
352,0.032912575887163516,0.1408838069855281
353,0.12293143913200026,0.41548768878760595
354,0.6826126410895249,0.7792886032769974
355,0.09169662601735304,0.16336208838303742
356,0.0419206279629832,0.12959474544213614
357,0.7959671256346844,0.923660108476714
358,0.07756484605100157,0.4122100879674663
359,0.8313599787424706,0.9223580409103401
360,0.31953949765012557,0.5168492855827441
361,0.29694443555278777,0.8455937474323129
362,0.14034059772524093,0.2848888123318023
363,0.21176982783042742,0.2997565209846514
364,0.5630901040819664,0.7972620234189947
365,0.10146222913182455,0.49313863875672825
366,0.06494693786351304,0.05094606493857115
367,0.12152000243447741,0.3999740657191724
368,0.08382075992233691,0.15712334906371486
369,0.12121308637933394,0.13953757642821324
370,0.03494525133513866,0.19833642830206666
371,0.8109776622820628,0.9750958965700753
372,0.026898533786235464,0.873785036819557
373,0.189415886662469,0.29747112058673786
374,0.11581606883584629,0.3459680343344374
375,0.5913911327111024,0.7964075958284439
376,0.92057923416786,0.9783998431689864
377,0.1271639367035777,0.28813764355761984
378,0.5895442565813065,0.7887769583064493
379,0.10405146001567789,0.3929145908757784
380,0.018218060403139783,0.100744335257739
381,0.20115112039629618,0.7830835635607002
382,0.18781790773733686,0.7818679429389782
383,0.08451111532737372,0.05063796209131793
384,0.12291227199607613,0.9170939099471133
385,0.04667015468634728,0.7409202632522638
386,0.06957859252229293,0.36801913983649137
387,0.5436950737169702,0.818185368057112
388,0.48642956652999847,0.9136850672941238
389,0.7708756645939934,0.5699377973512302
390,0.08082860080367167,0.522314474529173
391,0.3397644153524496,0.6030910920754994
392,0.05352107742871975,0.8316998828616773
393,0.214859700360984,0.42916249600703343
394,0.05517400227826887,0.16298967786777832
395,0.11021022370708941,0.5487586905589583
396,0.015783885742593953,0.21459166642546348
397,0.4302691539419684,0.7315223022464321
398,0.210386521050271,0.14973717089373056
399,0.2357033616988122,0.5028763866114463
400,0.06173603887577214,0.02471575131860965
401,0.05489176247620537,0.3603898220237446
402,0.07402518045214654,0.2313742441939421
403,0.2934687812502208,0.9018127432106033
404,0.26319481431000047,0.5441915429336074
405,0.06312760340826071,0.3923950675246029
406,0.07794674593533783,0.0667626801152517
407,0.23502611054102715,0.47250137834501926
408,0.056154507423019195,0.15508143011076528
409,0.09934386279564662,0.6545552617890616
410,0.22259713732988026,0.026869406804567834
411,0.3967246361322077,0.5524524395377416
412,0.15004972472174818,0.6800015964814539
413,0.7058804141567482,0.9554153959560523
414,0.731680046320704,0.8198905030536514
415,0.1782844058897647,0.6333612194766116
416,0.12174901354773753,0.10375459005319869
417,0.08326503875396636,0.23408097730517405
418,0.06396469810340104,0.7393174030026701
419,0.0820544867152208,0.9148164272047075
420,0.2819483234275497,0.07777799745411461
421,0.2005369709198572,0.4233838992867645
422,0.09460096635110218,0.837249949233942
423,0.16888640011098535,0.5590089087344281
424,0.011071354068482652,0.08113273363764148
425,0.3161747117308791,0.9656692703772932
426,0.0639044641745771,0.9448905365240216
427,0.56311029979147,0.8247613383589912
428,0.1829645737531171,0.04512595789853216
429,0.027893795242661206,0.046343179560881284
430,0.011933089019321661,0.032536559688380644
431,0.04924154595875789,0.5102554879859365
432,0.20059106084512782,0.19362507430439285
433,0.03003170316633602,0.3147252420176924
434,0.09880308359151137,0.7188791610694466
435,0.05979695627454755,0.2188349562948504
436,0.016723944749557004,0.15179750881041998
437,0.12644159017392304,0.3731201327596363
438,0.08985520928160089,0.2690460463423588
439,0.39541298787912454,0.6005746002955367
440,0.07480065969486563,0.19311660202858213
441,0.17842896240619668,0.547236194457832
442,0.3475668663586835,0.9606785053729603
443,0.016298526194699903,0.06492205823508253
444,0.011856552716861694,0.02392775904076127
445,0.4293431024363083,0.14553798369214535
446,0.06465895550056829,0.30597430204783843
447,0.03817819003568032,0.047372448976017
448,0.2282245707739846,0.8592469122039047
449,0.3380707211276606,0.5512069758349379
450,0.11456462176559776,0.2095072261357621
451,0.07776383417561689,0.1432403776654464
452,0.08733634220441565,0.06534721718876291
453,0.055385142301455186,0.1511383792624263
454,0.030230842448395183,0.22074958540633466
455,0.15388506019636783,0.26400244121867533
456,0.3763858058120169,0.3887306866882451
457,0.12699588013775193,0.8423662272089006
458,0.07620457978727084,0.961898864435877
459,0.08198280724237596,0.9120743789190633
460,0.23803783029069733,0.45037932633989763
461,0.07273876062611599,0.8522777840232814
462,0.05574230343358977,0.24931041694132383
463,0.46525732920987123,0.71209659316225
464,0.057463323490390045,0.2845176319778647
465,0.1054886602034606,0.2896514789369366
466,0.12643872558535443,0.15788584256162322
467,0.025995023263337046,0.09079157435672487
468,0.10636549002809184,0.31245811276527813
469,0.32925938485768597,0.8202814358024242
470,0.05142881606248227,0.1510996117267315
471,0.14285618789553242,0.5438346207144805
472,0.8887665095585897,0.9033941756321752
473,0.12309621989673977,0.5302086826790077
474,0.29314546919395895,0.9154784281244033
475,0.09314333101582127,0.35321726605887865
476,0.07061642695380417,0.21303891975228523
477,0.012741801909293788,0.3138374526006203
478,0.03361017831784637,0.13211140702978103
479,0.01739100768083564,0.024169010631660322
480,0.10423105940136049,0.25831719278920307
481,0.6579735768778553,0.7402336841302052
482,0.16050721892204886,0.6013066274841975
483,0.016135835665904822,0.030845865948080108
484,0.10150010221707106,0.22831746925013388
485,0.3815571534272903,0.5723432810378024
486,0.05214196651828011,0.19262428611502969
487,0.06443632942108647,0.180394854705506
488,0.197253627608277,0.9676965231056933
489,0.5149470458078399,0.3437710175744735
490,0.08342908483361478,0.3756014913889983
491,0.05356131761372518,0.1754496453551188
492,0.11970636400776817,0.28036733890008375
493,0.05848799604590245,0.05517815925924554
494,0.22401515856701765,0.9410849967889082
495,0.2712719968795214,0.137273112551394
496,0.08883060149921736,0.3148995304878291
497,0.09908536770502273,0.739221713508811
498,0.301456975445456,0.8028842978331716
499,0.05048515046259289,0.05972048268833142
500,0.09060496436196153,0.46084126893423183
501,0.0919725066340183,0.39227271901499416
502,0.6151462630990404,0.8005891292444492
503,0.017983385153536507,0.14516814972593067
504,0.7092993278956734,0.8157105900314756
505,0.4256869356147381,0.7642515368672088
506,0.13230097216056508,0.36484873399543566
507,0.6163807552781727,0.8565933271595886
508,0.12856081543091308,0.3857550075259311
509,0.07016109944564684,0.08122973591985622
510,0.8331397268002229,0.9459407553798591
511,0.12750242483973953,0.5376218863422683
512,0.08760983541339887,0.24679487227688057
513,0.1364021495728984,0.7763369783158328
514,0.5892472045624129,0.7836017563725536
515,0.26160092734497475,0.7557097605808367
516,0.9144074321014425,0.950470969006324
517,0.2869660775596715,0.6324186034190881
518,0.24577685514005115,0.6734675138580054
519,0.22725482987110054,0.6401966316848624
520,0.06722026225837738,0.09470350327831017
521,0.06732261876481276,0.15569159734850585
522,0.06427143990990208,0.15397899934957524
523,0.03646228480712564,0.04806065106097952
524,0.01755505114181216,0.5728935858684855
525,0.029399606531904328,0.1261917975760579
526,0.1270068611151029,0.47761113645903497
527,0.04546436130052803,0.07073490111321805
528,0.12407407419715727,0.16803057460374285
529,0.6127348864491091,0.9199251516802084
530,0.05892816255857534,0.13236855736656736
531,0.21448682828946794,0.9354318017048763
532,0.12247214668561272,0.9102909535727626
533,0.024907714036348668,0.0689364184303755
534,0.5234337376589479,0.4365863601560986
535,0.030876990905580676,0.12363892098782982
536,0.06867755887125948,0.327612169299489
537,0.6793532230913866,0.9077922392403283
538,0.2573641879299994,0.6877800293094436
539,0.12953361705018565,0.679255999411292
540,0.6638503050356507,0.7788176938715267
541,0.23321946874652935,0.9143911615447461
542,0.12089325785422764,0.56396960198347
543,0.059408618773273615,0.15780530452389321
544,0.016154559951196527,0.4182361696923142
545,0.016165013152293142,0.09888952538806077
546,0.03072082890012477,0.8005403614459641
547,0.14696638560046724,0.292998619180301
548,0.07399629217190277,0.3856050869520652
549,0.1477362817983998,0.975243411604866
550,0.23910409693773413,0.3732066976776879
551,0.22763513469519842,0.4447042018164955
552,0.07232148691918848,0.06500885051058976
553,0.04515445595472012,0.06610332763274669
554,0.18094634813241148,0.29746212932018234
555,0.5072064289978634,0.8347388191390701
556,0.14417714993229788,0.9479483856479106
557,0.03474093940010287,0.16819000910478557
558,0.4492388578937335,0.7271982851787879
559,0.47583047196639083,0.3610116253111034
560,0.038900097089727234,0.2784123268582997
561,0.15369733996792287,0.23398984072142498
562,0.04206648975377399,0.0883192572198393
563,0.01636707961228398,0.06833835910790215
564,0.024011010310081942,0.22303968911472477
565,0.31905535029512283,0.652285196897787
566,0.049611356516649364,0.15342992569960454
567,0.043533673816954534,0.09126734370361701
568,0.3843762401259531,0.507451367719768
569,0.2962495162809314,0.4728665629447453
570,0.03377950803857504,0.07239865909260385
571,0.06661729479905557,0.15099886814287977
572,0.05310923207060483,0.1298633997086664
573,0.7711046350501665,0.06617122354627951
574,0.03103891729842549,0.47415509700318265
575,0.07427473374355613,0.7437213401857964
576,0.07273268808462331,0.10083334550399894
577,0.11704074765086217,0.4793613359990628
578,0.06203928942754765,0.3302890857056005
579,0.19018104881084028,0.4487233760743178
580,0.14281612274082192,0.3916725416220826
581,0.09428179809035116,0.30500457707566797
582,0.05142119255253619,0.2021553649993177
583,0.0679239383443141,0.09824166181032493
584,0.06288861806666195,0.0860140113496694
585,0.45725294820102586,0.6360805904786309
586,0.0955483213485129,0.5558220680915844
587,0.03781354529824222,0.07748992383735327
588,0.0571801284756024,0.4992797585036874
589,0.007350077617343114,0.0150248566764226
590,0.035461568139634005,0.683823112112527
591,0.6119210170816635,0.356130190220169
592,0.03386409709167017,0.018802738520750182
593,0.2632845004737842,0.04629766685443186
594,0.48218205122765284,0.6533435550373355
595,0.12148830336909379,0.7916005428746494
596,0.48123564096630467,0.6677780387128288
597,0.28770955443742213,0.5719368247802042
598,0.3003086006842321,0.41973146516551196
599,0.039011305684726244,0.3435849130841581
600,0.2833238485808932,0.24672646685475905
601,0.0517844801228899,0.23192106753569797
602,0.048687255763894155,0.5113210444642386
603,0.025752953788681896,0.08870363177783164
604,0.06542657770843639,0.9715566530437334
605,0.047098918908313026,0.48689074745148964
606,0.03180543500165259,0.6299102194283424
607,0.2243456255775319,0.8536208455186706
608,0.11120877136617481,0.4021327371740436
609,0.15201179564921896,0.257524936813302
610,0.8474975919946739,0.836955670044988
611,0.0687571630605499,0.05964041888515477
612,0.1018740658049651,0.32497525347868633
613,0.843733079462824,0.9422716663872157
614,0.24088716311261502,0.8472240361247743
615,0.0943110440625915,0.93115794441731
616,0.14942924998687798,0.7706880434937717
617,0.09825366124266766,0.9468380450751486
618,0.0495322484276133,0.10776515601373325
619,0.1641377730430943,0.35002132044431383
620,0.6351286569383428,0.9695306477003456
621,0.6434706541949423,0.8998419690790385
622,0.1040075014107178,0.39263215840382826
623,0.11332867038339277,0.5251907829164096
624,0.18768699099541855,0.27736705538870576
625,0.7906156930683775,0.9536674107703424
626,0.025892356421166187,0.10027541068014952
627,0.17643332767615388,0.1519457307238809
628,0.1194572367237174,0.1662687149132563
629,0.22436356609612917,0.819196381365418
630,0.10477319101269321,0.9279755642233002
631,0.10096088191562252,0.780617294576621
632,0.191551467335761,0.3108740058235625
633,0.07826770053252563,0.2701876950733267
634,0.028148344813750857,0.36867855098757046
635,0.21406500040668375,0.6717239504658066
636,0.029303715507706593,0.018427600400245197
637,0.16499352553231067,0.4937034668883689
638,0.14124395313644375,0.5682350513620534
639,0.0686232845710232,0.8671317019425366
640,0.4655684217087967,0.9058624753021982
641,0.022267630792895395,0.029492609589775714
642,0.7823664807096345,0.8542178948096483
643,0.17643745621749557,0.4620030776002411
644,0.10187585680006181,0.8617650178219967
645,0.044661623545095785,0.16301997450754835
646,0.5470415329911542,0.17901900281490335
647,0.10932326266298413,0.1386449882679386
648,0.1430805206553074,0.6798669159139185
649,0.18918404600129668,0.21023782108807598
650,0.06214395857871531,0.7277912992933434
651,0.29928609954900254,0.9542479800401293
652,0.33548337844633974,0.49717093959489855
653,0.21051124952922826,0.5796646127774711
654,0.1127855450919177,0.11775405013843254
655,0.18421971473603513,0.8744105132026201
656,0.3079567274889972,0.45560109161447515
657,0.18077576584418084,0.3608889177687791
658,0.1028937207090122,0.9556105489966134
659,0.015128118927605332,0.057903512347413984
660,0.020005384918289865,0.06028451047451329
661,0.1179718070608922,0.5236380978695409
662,0.38690188550557947,0.6809345722253561
663,0.01583142290437482,0.052719788437405005
664,0.1471862016385281,0.48213927260628286
665,0.06888033642017252,0.3855595821913774
666,0.6586218016658282,0.9424976569785151
667,0.07396659700720977,0.14745151922554753
668,0.08419355911856928,0.2908071854906345
669,0.11663454897991059,0.7408415810065658
670,0.171438961006097,0.5506125147352663
671,0.13687304653228888,0.6689577740591248
672,0.6602876770164103,0.1749036012246878
673,0.02878651870630768,0.1935347616303282
674,0.6000231844067734,0.6817903984604947
675,0.34557896354991324,0.9793753973144186
676,0.05521980497076572,0.8031240102452558
677,0.04823613717254204,0.23587555812615818
678,0.1442576252267074,0.4336247094075545
679,0.08910749814058233,0.2388512347138305
680,0.1252739659264696,0.803961788663142
681,0.0681732586109645,0.2657061195590654
682,0.6987565257317888,0.5041466378193669
683,0.009172183567631314,0.037134704369038575
684,0.0684871204792555,0.0610396943358309
685,0.04118831066859745,0.3900051571683734
686,0.3566230694808806,0.40309388228457843
687,0.7438466699874997,0.8198456850214133
688,0.030448484017577295,0.0323786278598754
689,0.276033564293169,0.7120571894715945
690,0.13167674451379693,0.09579653356527548
691,0.1870887566982204,0.6419023202772464
692,0.03728825069467811,0.09609732094586415
693,0.7738449436212596,0.8328629539545829
694,0.022294097514265147,0.6336661436406021
695,0.04190168730341564,0.10462727226481291
696,0.14213434063721822,0.1509007531595709
697,0.09917346592712194,0.2510788942445338
698,0.11594340373465725,0.4027543544210684
699,0.06525272228283,0.43295556243702543
700,0.7983942081887674,0.9344793085561977
